analysis_id,condition,deviant_position,session_seed,repetition,mean_E_0_180_ms
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,41,7,15.307193692664775
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,41,8,15.322164892612427
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,41,9,15.336429922515698
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,41,10,15.35004380607891
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,41,11,15.362936903508116
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,41,12,15.37514229206324
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,41,13,15.386692329488662
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,41,14,15.397618271039642
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,41,15,15.407952163022468
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,1,15.18826351771833
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,2,15.20903963133082
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,3,15.22879815457597
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,4,15.247572543204942
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,5,15.265398101140992
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,6,15.282302847790751
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,7,15.298382508395866
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,8,15.313618249774823
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,9,15.328247296572398
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,10,15.342115295617294
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,11,15.355245161293583
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,12,15.367672217911952
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,13,15.379430041728712
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,14,15.390552111092633
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,53,15,15.401068902867001
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,1,15.182694703149421
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,2,15.203830479632872
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,3,15.22391917736642
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,4,15.243007492375698
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,5,15.261132564192748
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,6,15.278334389242373
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,7,15.29461867005444
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,8,15.310176672710428
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,9,15.325027906823392
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,10,15.339100300776042
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,11,15.352419620201438
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,12,15.36502185960432
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,13,15.376945248023505
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,14,15.38822036426555
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,67,15,15.398880022442228
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,1,15.186301436366097
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,2,15.207328214348227
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,3,15.227317720228605
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,4,15.246307651891662
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,5,15.264338961675094
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,6,15.281439569457726
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,7,15.297695208940924
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,8,15.313203247154183
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,9,15.327981981930968
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,10,15.341986058671091
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,11,15.355240412861447
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,12,15.367780967245194
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,13,15.379648032102581
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,14,15.390870524632383
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,79,15,15.401479781100885
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,1,15.17980611848646
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,2,15.201028534037
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,3,15.221202514836879
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,4,15.240365654515605
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,5,15.258560314366935
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,6,15.275796680166708
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,7,15.292290120606662
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,8,15.307943585427065
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,9,15.322770215965976
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,10,15.336795485021101
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,11,15.350063431558153
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,12,15.362709545654273
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,13,15.374677025228392
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,14,15.385997949574865
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,no_depression,3,97,15,15.396704032723228
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,1,13.33126875839051
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,2,12.146469600755434
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,3,11.355111958002892
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,4,10.785109158282639
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,5,10.367894326844809
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,6,10.06152313425735
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,7,9.836402192396118
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,8,9.670962606675086
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,9,9.54937928572932
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,10,9.460025952318414
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,11,9.394358835154419
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,12,9.34609906723515
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,13,9.310632224894041
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,14,9.284567099226667
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,11,15,9.265411439115255
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,1,13.193381499323355
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,2,12.048231635957503
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,3,11.283367221815709
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,4,10.732448766480118
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,5,10.329203013483395
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,6,10.033089698022604
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,7,9.815506229173044
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,8,9.65560587306545
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,9,9.53809339131904
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,10,9.45173177627402
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,11,9.388263318221773
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,12,9.341619378483689
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,13,9.30734003301265
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,14,9.282147616983496
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,23,15,9.263633324553139
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,1,13.331281131342338
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,2,12.146478693827238
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,3,11.35511864064065
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,4,10.785114069455489
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,5,10.36789793614096
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,6,10.061525786784387
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,7,9.836404141778873
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,8,9.67096403930633
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,9,9.549380338591952
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,10,9.460026726083301
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,11,9.394359403806082
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,12,9.34609948514597
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,13,9.310632532023103
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,14,9.284567324940516
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,37,15,9.265411604995826
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,1,12.91515815994057
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,2,11.84995603011486
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,3,11.138555139800113
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,4,10.626155976790011
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,5,10.251106044599442
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,6,9.975697844556604
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,7,9.773328486150895
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,8,9.624608863334531
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,9,9.515313222763371
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,10,9.434990282725915
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,11,9.375959738352224
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,12,9.33257728919824
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,13,9.30069486309392
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,14,9.277263979820018
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,41,15,9.26004426479418
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,1,13.326144285408933
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,2,12.142703547073802
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,3,11.352344227463822
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,4,10.783075110713353
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,5,10.366399474128585
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,6,10.060424544098023
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,7,9.835594821659818
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,8,9.670369257553672
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,9,9.548943224371063
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,10,9.459705484146637
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,11,9.394123318186038
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,12,9.345925982207442
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,13,9.310505022055862
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,14,9.284473615912399
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,53,15,9.265342736795615
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,1,13.327425809330816
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,2,12.14364535863208
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,3,11.35303637920467
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,4,10.783583783630096
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,5,10.366773305646953
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,6,10.06069927860723
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,7,9.835796728259012
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,8,9.670517641806224
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,9,9.54905227423121
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,10,9.45978562655929
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,11,9.394182216072727
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,12,9.34596926716656
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,13,9.31053683283536
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,14,9.284496994141527
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,67,15,9.265359917814312
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,1,13.19471239072709
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,2,12.049209728434317
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,3,11.284086036959346
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,4,10.732977034740003
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,5,10.329591245919602
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,6,10.033375015986921
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,7,9.815715913715518
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,8,9.655759973447667
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,9,9.538206642050444
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,10,9.451815005971298
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,11,9.388324485001212
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,12,9.341664330886854
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,13,9.30737306922232
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,14,9.282171895800028
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,79,15,9.263651167427307
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,1,13.332549409387196
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,2,12.147410770787594
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,3,11.355803638276374
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,4,10.785617484710786
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,5,10.368267903723405
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,6,10.061797681627885
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,7,9.836603961464247
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,8,9.671110889853958
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,9,9.549488261308863
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,10,9.460106040141111
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,11,9.39441769292211
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,12,9.34614232271021
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,13,9.310664014005251
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,14,9.284590461531431
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,1,97,15,9.265428608430893
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,1,12.976300444465965
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,2,11.793006160677118
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,3,11.002659003224702
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,4,10.433384905632192
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,5,10.01670355993356
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,6,9.710724116608759
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,7,9.485891034073877
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,8,9.320662994278404
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,9,9.199235140754462
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,10,9.109996062599256
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,11,9.044412913353291
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,12,8.996214854740408
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,13,8.960793363513401
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,14,8.934761567074425
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,11,15,8.915630401123474
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,23,1,12.838404376652653
b9a7cda3ec902c056c7c4e2f30f47d01ef7d1638706d9541ef4617ce95d8e170,plasticity_frozen,2,23,2,11.694761935294407
