deviant_position,roving_block,repetition,mean_single_block_gfp_0_180_ms
2,63,14,1.3834059042008247
2,63,15,1.4165380637797857
2,64,1,1.4424834579629406
2,64,2,1.3559840513263146
2,64,3,1.1730269749791724
2,64,4,1.4472435720586816
2,64,5,1.50407094378751
2,64,6,1.9325558923490822
2,64,7,1.6167642232007349
2,64,8,1.9922427035017818
2,64,9,1.3941309570255647
2,64,10,1.293845987013498
2,64,11,1.8160555847695883
2,64,12,1.4917953533683364
2,64,13,1.7822385775032612
2,64,14,1.9471696105483336
2,64,15,1.6799967968433205
2,65,1,1.2887554308745575
2,65,2,1.2604506507517246
2,65,3,1.6267578538182543
2,65,4,1.6887089219263844
2,65,5,1.0710153353056093
2,65,6,1.2079015142336431
2,65,7,1.630274544317084
2,65,8,1.205607826904536
2,65,9,1.2597721144859373
2,65,10,1.318229295601036
2,65,11,1.7801851773701611
2,65,12,1.9300264150481992
2,65,13,1.1197964027048675
2,65,14,1.6339670692452566
2,65,15,1.3137578015062283
2,66,1,1.4242157658707972
2,66,2,1.7013946286389414
2,66,3,1.1293924282265901
2,66,4,1.196186644400953
2,66,5,1.9930646407034434
2,66,6,1.460854879538469
2,66,7,2.2553188171638054
2,66,8,1.5095858351262763
2,66,9,1.283432434600108
2,66,10,1.5371816895782442
2,66,11,1.6756039622459356
2,66,12,1.585250161805295
2,66,13,1.614226180878488
2,66,14,1.3852473328631787
2,66,15,1.507895282741059
2,67,1,1.670813414380156
2,67,2,2.0881897267512084
2,67,3,1.7423469784099215
2,67,4,1.6526854074505375
2,67,5,1.211147199623144
2,67,6,1.3974327741320711
2,67,7,1.4308795040585724
2,67,8,1.4735568150081715
2,67,9,1.5892884404969752
2,67,10,1.3952364790722973
2,67,11,1.138095562233237
2,67,12,1.5514761144956777
2,67,13,1.6977450048285638
2,67,14,1.7113045258675692
2,67,15,1.2423599046089526
2,68,1,1.360819851647379
2,68,2,1.4423244993015585
2,68,3,1.0326718678715119
2,68,4,1.4574232371271374
2,68,5,1.7605243818248473
2,68,6,0.8367365935930896
2,68,7,0.8583753773002897
2,68,8,1.3683494778400833
2,68,9,1.1345519857262538
2,68,10,1.2531095611363892
2,68,11,1.2605276195679838
2,68,12,1.3683029487459155
2,68,13,1.4738284822072576
2,68,14,1.5359176525696698
2,68,15,1.2731290363546937
2,69,1,1.4043816572262844
2,69,2,1.3667419337953468
2,69,3,1.4679619744778332
2,69,4,1.8525242422596782
2,69,5,1.3739629178190198
2,69,6,1.6538116189621188
2,69,7,1.5464404198799677
2,69,8,1.5232445419750666
2,69,9,1.5134515752149882
2,69,10,1.4875013999263496
2,69,11,1.4598070452619636
2,69,12,1.3257455436536956
2,69,13,1.3920173035314662
2,69,14,1.633007810687134
2,69,15,1.1998314871287894
2,70,1,1.9455183207947486
2,70,2,1.0267909660500842
2,70,3,1.6314956693779241
2,70,4,1.4707601062071407
2,70,5,1.7510008837326634
2,70,6,1.2942991652158493
2,70,7,1.3497169589992963
2,70,8,1.7870715087622258
2,70,9,1.298259159594923
2,70,10,1.7130774465062912
2,70,11,1.4356384070081611
2,70,12,1.4101998938398357
2,70,13,0.9397034385852296
2,70,14,1.454286506644346
2,70,15,0.7227442715128028
2,71,1,1.6691629182663905
2,71,2,1.2112064969540561
2,71,3,1.7499742885447565
2,71,4,1.2928741596975457
2,71,5,1.4142087815649753
2,71,6,1.1491085324980173
2,71,7,2.054619307881087
2,71,8,2.3241549890261815
2,71,9,1.7253706282987666
2,71,10,1.8321302862046012
2,71,11,1.5830503530702942
2,71,12,1.5222787023971784
2,71,13,1.2660140078838404
2,71,14,1.1917719327745941
2,71,15,1.5426635277516791
2,72,1,1.5960323357480974
2,72,2,1.2496818706403725
2,72,3,1.2576883538303278
2,72,4,1.5270414959833094
2,72,5,1.309673727424805
2,72,6,1.5264857543727428
2,72,7,1.4684671456220142
2,72,8,1.5185014789080817
2,72,9,0.9157703246883883
2,72,10,2.1529313041271125
2,72,11,1.0912677952506875
2,72,12,1.3634883845123507
2,72,13,1.4016868234230118
2,72,14,1.2618108751836339
2,72,15,1.6110565387509033
2,73,1,1.5672194324791942
2,73,2,1.597985167413215
2,73,3,1.5798865873642949
2,73,4,1.4330378769138292
2,73,5,1.414489039903492
2,73,6,1.471848253452925
2,73,7,0.9663918043075992
2,73,8,1.2184553860580563
2,73,9,1.0793654034097155
2,73,10,1.458473321750343
2,73,11,1.52066632325099
2,73,12,1.6442489733234231
2,73,13,1.4819075041636862
2,73,14,1.6294203732073786
2,73,15,1.0375490016340312
2,74,1,1.4375311989382797
2,74,2,1.0894486128321843
2,74,3,1.2449946183597023
2,74,4,1.4652021231118324
2,74,5,1.353986089270053
2,74,6,1.3571280464971727
2,74,7,1.587853952132209
2,74,8,1.6863501898675157
2,74,9,1.5244944597457084
2,74,10,1.5416572331206406
2,74,11,1.231040707039566
2,74,12,1.0024810395493853
2,74,13,1.0965723334191393
2,74,14,1.4560077049900801
2,74,15,1.862369371256674
2,75,1,1.4920396264369338
2,75,2,1.5676624237964907
2,75,3,1.4445420591448834
2,75,4,1.356735176402375
2,75,5,1.5232397997937352
2,75,6,1.1427150185108994
2,75,7,1.2026170665240536
2,75,8,1.9495949214263564
2,75,9,1.7278166088082305
2,75,10,1.480756703741125
2,75,11,1.1972364062766976
2,75,12,1.8704443260846824
2,75,13,1.0499051832617068
2,75,14,1.2470935268828431
2,75,15,1.794297914420808
2,76,1,1.128208354308214
2,76,2,1.6951766889292676
2,76,3,1.6174883505035698
2,76,4,1.5479802451698814
2,76,5,2.077459911588539
2,76,6,1.537798365031408
2,76,7,1.7936713083631768
2,76,8,1.0196032442952967
2,76,9,1.028068492714214
2,76,10,1.4285993805688464
2,76,11,1.2000053989314778
2,76,12,1.8403503253534845
2,76,13,2.097748466442099
2,76,14,1.448677791067795
2,76,15,1.211985163270402
2,77,1,1.395067824544442
2,77,2,1.0769328301092012
2,77,3,1.4627865909427022
2,77,4,1.1621266344516865
2,77,5,1.5368794273879536
2,77,6,1.3300386650781713
2,77,7,1.470971272955006
2,77,8,1.0065859698876587
2,77,9,1.7374575870452054
2,77,10,1.6652180179008682
2,77,11,1.0311265635692666
2,77,12,1.2559169752066395
2,77,13,1.5596435725005513
2,77,14,1.5570146373685658
2,77,15,1.5412003798571716
2,78,1,1.5599811044724412
2,78,2,1.4912620789449031
2,78,3,1.1985109899323116
2,78,4,1.3831002352513013
2,78,5,1.365707172471648
2,78,6,1.7315265973270777
2,78,7,1.766148658735532
2,78,8,1.3932720085073753
2,78,9,1.6968752796159672
2,78,10,0.934257487916379
2,78,11,1.2468626491507446
2,78,12,1.1479844842289408
2,78,13,1.3320268350302595
2,78,14,1.833975428206088
2,78,15,1.4946318495148565
2,79,1,1.209354761841154
2,79,2,1.1299326807569972
2,79,3,1.189174679209551
2,79,4,1.1080459352001857
2,79,5,1.1914508414046343
2,79,6,1.4129023728687913
2,79,7,1.7401909045798258
2,79,8,1.0969182300846525
2,79,9,1.6452659248719217
2,79,10,1.2985048146925326
2,79,11,1.056193078816451
2,79,12,1.3443420259850352
2,79,13,1.3135828464208024
2,79,14,1.408837373209804
2,79,15,1.2675685150215041
2,80,1,1.2631712300108586
2,80,2,1.8061615428834419
2,80,3,1.4712767089698506
2,80,4,1.201575578673896
2,80,5,1.1243891932816898
2,80,6,1.5616946392776605
2,80,7,1.3764068488010532
2,80,8,1.0946032344880414
2,80,9,1.577683787415711
2,80,10,1.2998831355011156
2,80,11,1.6106763708125713
2,80,12,0.9016269617275188
2,80,13,1.0129453151473518
2,80,14,1.530262458027516
2,80,15,1.443387545814631
2,81,1,1.4092100826176124
2,81,2,1.114275243975403
2,81,3,1.382265323854516
2,81,4,1.2283380122285272
2,81,5,1.5362250871172203
2,81,6,1.5183061445839978
2,81,7,1.6562130199845004
2,81,8,1.5837614981435368
2,81,9,1.4099049021730097
2,81,10,1.646399598315579
2,81,11,0.8742038376394056
2,81,12,1.780237453074637
2,81,13,1.3375876484392675
2,81,14,1.644406624267749
2,81,15,1.2899823917931952
2,82,1,1.629786092693572
2,82,2,1.8903968616029359
2,82,3,1.4288934225008003
2,82,4,1.2801650398148279
2,82,5,0.8390097030270263
2,82,6,1.010619481872936
2,82,7,1.1338697753623161
2,82,8,1.3230777462955445
2,82,9,1.2020448378070143
2,82,10,1.4604848074240373
2,82,11,0.9908640444389631
2,82,12,1.158790191012184
2,82,13,1.6600069401481767
2,82,14,0.9902633812453163
2,82,15,1.2848322755557677
2,83,1,1.5375653604679533
2,83,2,1.174295073297279
2,83,3,1.269261350242958
2,83,4,1.347213005261621
2,83,5,2.0613770047643696
2,83,6,1.424668502434529
2,83,7,1.3451894349465348
2,83,8,1.4451655417879834
2,83,9,1.1983944958013122
2,83,10,1.3388361156579567
2,83,11,1.3418485376496356
2,83,12,1.588266902422536
2,83,13,1.1105886245932861
2,83,14,1.3112660960295341
2,83,15,1.5267912606236331
2,84,1,1.2828403432352735
2,84,2,1.1700818038577856
2,84,3,1.2708646261444687
2,84,4,1.3852093326080241
2,84,5,1.3135715030346853
2,84,6,1.0017895793572178
2,84,7,1.6559487708768788
2,84,8,1.579730189248905
2,84,9,1.0849088040629489
2,84,10,0.933537232569071
2,84,11,1.7395402625961314
2,84,12,1.0472538403255456
2,84,13,1.2457120434508515
2,84,14,1.0011880194447043
2,84,15,0.9598973974526434
2,85,1,1.557481734969258
2,85,2,1.3427905822777089
2,85,3,1.6889040591543916
2,85,4,0.9980169880008333
2,85,5,1.1931917920251653
2,85,6,2.0482272128420145
2,85,7,1.7822272142025528
2,85,8,1.3562553078720068
2,85,9,1.5848645242305925
2,85,10,1.2811856316007724
2,85,11,1.452246961575052
2,85,12,1.6584600720128742
2,85,13,1.8399909188603103
2,85,14,1.433471213902485
2,85,15,1.7131704972949675
2,86,1,1.728331429749768
2,86,2,1.4404070974836973
2,86,3,2.102574101889109
2,86,4,1.2044762118403907
2,86,5,1.6492024197493032
2,86,6,1.8385764549388037
2,86,7,1.7628063585438472
2,86,8,2.138408687608108
2,86,9,1.8373464397731165
2,86,10,1.350828788006991
2,86,11,1.5058895340366474
2,86,12,1.938503912594966
2,86,13,1.1163652723176212
2,86,14,0.9716950253603471
2,86,15,1.2791035404218518
2,87,1,1.2521943166321736
2,87,2,1.5491757973706624
2,87,3,1.5626326636900953
2,87,4,1.4672548128939245
2,87,5,0.9753005733018956
2,87,6,1.7446058394833155
2,87,7,1.8898192068699122
2,87,8,1.3651635087611516
2,87,9,1.6271843979025962
2,87,10,1.5228653329761137
2,87,11,1.7630944508128812
2,87,12,1.659761659889852
2,87,13,1.3019736437388254
2,87,14,1.2522390617088646
2,87,15,1.5782228528343818
2,88,1,0.9124545864574602
2,88,2,1.6931841472878209
2,88,3,1.6849447779654365
2,88,4,1.4719842302986728
2,88,5,1.576454171142156
2,88,6,1.5908753911518283
2,88,7,1.715469426380711
2,88,8,1.2963033359672043
2,88,9,1.3053395889274408
2,88,10,1.8707481626485323
2,88,11,1.0903835043286654
2,88,12,1.0837385820274712
2,88,13,1.5671223245744297
2,88,14,1.6355657641448553
2,88,15,1.4540676863054345
2,89,1,0.5875519705329056
2,89,2,1.1641020148943684
2,89,3,1.6004899923010911
2,89,4,1.2665591313939624
2,89,5,1.3068282783357206
2,89,6,1.5643634674902813
2,89,7,1.1698315245325268
2,89,8,1.6429746102121785
2,89,9,1.5523312339022928
2,89,10,1.2794486641190477
2,89,11,1.289142524112911
2,89,12,1.4100425335763134
2,89,13,2.168532670678227
2,89,14,1.3694739251680754
2,89,15,1.5312173028127034
2,90,1,1.7726235168978357
2,90,2,1.5586374453172287
2,90,3,1.3010432303032249
2,90,4,1.5604845079583216
2,90,5,1.438640468627946
2,90,6,1.2282381780638143
2,90,7,1.3478804203420816
2,90,8,1.0932738134662192
2,90,9,1.447160698679909
2,90,10,1.2521486929661376
2,90,11,1.8346650269359244
2,90,12,1.7878497855551072
2,90,13,1.4276366263138651
2,90,14,1.1546635521606345
2,90,15,1.5216508181076553
2,91,1,1.9096696837654934
2,91,2,1.2005161763939118
2,91,3,1.6430211271727204
2,91,4,1.6439564244930036
2,91,5,0.7364168353485174
2,91,6,1.174153648029961
2,91,7,1.5063155190463333
2,91,8,1.8148743354676422
2,91,9,1.3501586998590076
2,91,10,0.990018934506124
2,91,11,1.4422459347806298
2,91,12,1.6251960722753949
2,91,13,1.5102670030025767
2,91,14,1.1092194116562442
2,91,15,1.128450160620857
2,92,1,1.3309804340807374
2,92,2,1.837767689437224
2,92,3,1.7372239915266254
2,92,4,1.286992407047097
2,92,5,1.0201543257328802
2,92,6,1.4935125802454587
2,92,7,1.4892720621843007
2,92,8,1.0265957765221558
2,92,9,1.5453114121085254
2,92,10,1.0379099181139966
2,92,11,1.5482490486273748
2,92,12,0.7107352173949933
2,92,13,1.5113284577339534
2,92,14,1.035471409915457
2,92,15,1.5375882291080236
2,93,1,1.456246713533694
2,93,2,1.675137107773421
2,93,3,1.788938844024477
2,93,4,1.8570935843538772
2,93,5,0.7639787726103628
2,93,6,1.386659404558118
2,93,7,1.1904057757684114
2,93,8,1.0875393207820827
2,93,9,1.6815418576800385
2,93,10,1.3407096930357993
2,93,11,1.068669822334773
2,93,12,1.717705580786691
2,93,13,1.2317769574746815
2,93,14,1.5106313732278625
2,93,15,1.4297149936117133
2,94,1,1.0003696526265238
2,94,2,1.4710568068379561
2,94,3,1.2765892041298457
2,94,4,1.6253624743224846
2,94,5,1.2010477357344838
2,94,6,1.6835304547102241
2,94,7,1.4499505234621333
2,94,8,1.3591186500477408
2,94,9,1.4616871340864768
2,94,10,1.0349858280634874
2,94,11,1.1480767419973597
2,94,12,1.8605018917565928
2,94,13,1.0435045766767532
2,94,14,1.3967974554935352
2,94,15,1.1961669422025438
2,95,1,1.3365937000724575
2,95,2,1.5216208309998154
2,95,3,1.2704182977558387
2,95,4,1.5277461923400166
2,95,5,1.6812295825757189
2,95,6,1.535607434566298
2,95,7,1.4209991814545821
2,95,8,1.7671414289372642
2,95,9,1.172201542616782
2,95,10,1.4121810781342328
2,95,11,1.4011862759929772
2,95,12,0.9617856163544011
2,95,13,1.3967527489874128
2,95,14,1.218279030558347
2,95,15,1.323483035353965
2,96,1,1.3642924341862275
2,96,2,1.533788156573529
2,96,3,1.3344928002026304
2,96,4,1.3238842155948214
2,96,5,1.5756322436564902
2,96,6,0.972963427869127
2,96,7,1.398843647445907
2,96,8,1.7711250330088677
2,96,9,1.415973837034112
2,96,10,1.014550213559682
2,96,11,1.3915587532208593
2,96,12,1.7689548994776785
2,96,13,1.1552654041909067
2,96,14,1.0525027590062905
2,96,15,1.1614398990555228
2,97,1,1.8075657564999619
2,97,2,1.3189887805598228
2,97,3,1.3863052380814636
2,97,4,1.2590421891494632
2,97,5,1.5458657882822955
2,97,6,1.45182188904582
2,97,7,1.3972244915203849
2,97,8,1.6144664975494054
2,97,9,1.997579311349719
2,97,10,1.4247254609631534
2,97,11,1.2707052945842376
2,97,12,1.3236931784011408
2,97,13,1.2878480324830337
2,97,14,1.7189797874131447
2,97,15,1.0574911570526992
2,98,1,1.5433508834965797
2,98,2,1.6920214569777443
2,98,3,1.2670809932721931
2,98,4,1.3362567469715858
2,98,5,1.2131213501705767
2,98,6,1.4947063299807695
2,98,7,1.6627771000357698
2,98,8,1.1842668785526815
2,98,9,1.163391102429131
2,98,10,1.715545216083407
2,98,11,1.2086880059209753
2,98,12,1.405000337674584
2,98,13,1.1968167215206078
2,98,14,1.0962630758216212
2,98,15,1.5815905300335635
2,99,1,1.7084667880217053
2,99,2,0.9232467571775183
2,99,3,1.62735150970802
2,99,4,1.31460879407378
2,99,5,1.0753271455746913
2,99,6,1.2976874418080468
2,99,7,1.4445878526231124
2,99,8,1.2958131136272708
2,99,9,1.4655730855912743
2,99,10,1.2742584102118124
2,99,11,1.6278930647079621
2,99,12,0.9399392952979948
2,99,13,1.7979762662968832
2,99,14,1.210393657265195
2,99,15,1.367875983072666
2,100,1,1.6244944361353517
2,100,2,1.6750033696616893
2,100,3,1.4360160434769378
2,100,4,1.3412898423781845
2,100,5,1.3675137715472117
2,100,6,1.1439236869797733
2,100,7,1.4928869958345057
2,100,8,1.3727967010520292
2,100,9,1.0886233186456393
2,100,10,2.1215061587910826
2,100,11,1.4318862421024185
2,100,12,1.755659786444994
2,100,13,1.5759706663508584
2,100,14,1.425644149508236
2,100,15,1.1044967556984466
2,101,1,2.003228611719247
2,101,2,1.638166428936054
2,101,3,1.3010958918365376
2,101,4,1.3992315884406432
2,101,5,1.372365218720655
2,101,6,1.1943166147736657
2,101,7,1.1343683393409802
2,101,8,1.3320269517081582
2,101,9,0.9468636726128243
2,101,10,1.458031251190065
2,101,11,1.0256653769096684
2,101,12,1.2041484207255793
2,101,13,1.5219175277707762
2,101,14,1.3316407406577395
2,101,15,1.5272166123021245
2,102,1,1.6161281833933214
2,102,2,1.2761992698166238
2,102,3,1.7124848930714966
2,102,4,1.3308125081278377
2,102,5,0.9563782352270697
2,102,6,1.1244526348295696
2,102,7,1.473742834220672
2,102,8,1.202112239310169
2,102,9,1.4039553686140234
2,102,10,1.0100862732528424
2,102,11,1.7010652311905592
2,102,12,1.472283407525416
2,102,13,1.698206864943948
2,102,14,1.1272901459189826
2,102,15,1.0512359154028459
2,103,1,1.425594105593273
2,103,2,1.7247479633611045
2,103,3,1.3780017913921605
2,103,4,1.4616055161201817
2,103,5,1.6106872539490555
2,103,6,1.5675930608784077
2,103,7,1.498911137772819
2,103,8,1.6122967142033255
2,103,9,1.2815238983594877
2,103,10,1.4757474490927365
2,103,11,1.8208852061205485
2,103,12,1.3086766383343353
2,103,13,0.9727061608921577
2,103,14,1.029663328126595
2,103,15,1.0923073384062618
2,104,1,1.8897457975563732
2,104,2,1.4910103233108576
2,104,3,1.5264437232573846
2,104,4,1.7912937630126282
2,104,5,1.1193559909159747
2,104,6,1.728122620137643
2,104,7,1.1617535176273261
2,104,8,1.3885326016933406
2,104,9,1.1807111525697995
2,104,10,1.252608687375883
2,104,11,1.3259264870937648
2,104,12,1.3371811542565812
2,104,13,1.204849680310097
2,104,14,1.9130753377737924
2,104,15,1.791995727246746
2,105,1,1.5964730928423418
2,105,2,1.8182981406128997
2,105,3,1.19190348464299
2,105,4,1.7683269447766516
2,105,5,1.5389537692285649
2,105,6,1.3411319508312087
2,105,7,1.2107812917628036
2,105,8,0.9936730701822005
2,105,9,1.7638400553251232
2,105,10,1.7906513851650772
2,105,11,1.2881766332352742
2,105,12,1.4490539069890385
2,105,13,1.7006436269526395
2,105,14,1.4974655326363284
2,105,15,0.9875381428577251
2,106,1,1.5982228472714228
2,106,2,1.905723648885716
2,106,3,1.6349213173767772
2,106,4,1.6054373323692448
2,106,5,1.579438996771494
2,106,6,1.2201215525179876
2,106,7,1.3557424106246458
2,106,8,1.9131955651016475
2,106,9,1.6201856305117432
2,106,10,1.5537029760480041
2,106,11,1.6469115198168724
2,106,12,1.8456494920005002
2,106,13,1.3969458990652628
2,106,14,1.1966944117064373
2,106,15,1.4921742038512102
2,107,1,1.7412837309833704
2,107,2,1.3143965317161834
2,107,3,1.5079469290770944
2,107,4,1.4563727230276629
2,107,5,1.3304670421744005
2,107,6,1.2356794895659726
2,107,7,1.2291938092889092
2,107,8,1.1748834053940846
2,107,9,1.4170439810837376
2,107,10,1.4077353149073764
2,107,11,1.2380661935380244
2,107,12,1.982201706541698
2,107,13,1.6545634933087998
2,107,14,1.8655824317047625
2,107,15,1.731900449002096
2,108,1,1.5169557807587601
2,108,2,1.5390652054459342
2,108,3,2.0186731921278107
2,108,4,1.7529528416701856
2,108,5,1.8906200260603618
2,108,6,1.4318098458298885
2,108,7,1.1986357410905433
2,108,8,1.4381844327204176
2,108,9,1.7327378945495726
2,108,10,2.0588152718706425
2,108,11,1.8047201218036795
2,108,12,1.150564175471614
2,108,13,1.5544082259609675
2,108,14,1.4865581046649021
2,108,15,1.2418592373820303
2,109,1,1.7063334315952237
2,109,2,1.1135182484600787
2,109,3,1.8899224332982267
2,109,4,1.4794502174996202
2,109,5,1.0768499637335522
2,109,6,1.991927362915425
2,109,7,1.4369708840106654
2,109,8,1.3523585240446458
2,109,9,1.4699694047905798
2,109,10,1.7437705842077926
2,109,11,1.2626624179237118
2,109,12,1.55932580609123
2,109,13,2.089413317120581
2,109,14,1.274778565987776
2,109,15,0.9039040763027452
2,110,1,1.5373141433023714
2,110,2,1.5256488933642134
2,110,3,1.8526350822840258
2,110,4,1.4003507109047175
2,110,5,1.695038274082386
2,110,6,1.758162484827317
2,110,7,1.8997421417934
2,110,8,1.6993489885839899
2,110,9,1.0153766581637904
2,110,10,1.2357216728312233
2,110,11,1.6687221090942816
2,110,12,1.479252999574407
2,110,13,1.3425471304546879
2,110,14,1.6438701102065358
2,110,15,1.197317274375608
2,111,1,1.5939635435555577
2,111,2,1.4811460853250709
2,111,3,0.7696052687662165
2,111,4,1.136707280750845
2,111,5,1.2520916860223343
2,111,6,1.1517825122011738
2,111,7,1.5969700156052502
2,111,8,1.1236232035429847
2,111,9,1.1641345846064133
2,111,10,1.2014678509095227
2,111,11,1.6733804852614804
2,111,12,1.4222695081650747
2,111,13,1.1768577338796278
2,111,14,1.1238510084170619
2,111,15,1.468206765401226
2,112,1,1.8496583884995015
2,112,2,1.4104821921364492
2,112,3,1.163358061208515
2,112,4,1.2292794641332876
2,112,5,1.4380403360708727
2,112,6,1.2192070106889488
2,112,7,1.6345128532202204
2,112,8,1.1984598119320342
2,112,9,1.8516102161531012
2,112,10,1.143638685413027
2,112,11,1.6117749957526213
2,112,12,1.9608806764826168
2,112,13,1.8291667078088099
2,112,14,1.4513388996885008
2,112,15,1.369574125028268
2,113,1,1.6756903194329684
2,113,2,1.2254967144976716
2,113,3,1.6681782097390456
2,113,4,1.5890228781374913
2,113,5,1.8171890316381163
2,113,6,1.5334673166241775
2,113,7,1.7907254224762954
2,113,8,1.85427058603078
2,113,9,1.3613116892348962
2,113,10,1.3796377399406319
2,113,11,1.397367059605783
2,113,12,1.5088519572478327
2,113,13,1.0839708637974723
2,113,14,1.6736908876240648
2,113,15,1.5579981271546959
2,114,1,1.401422847586018
2,114,2,1.458256186300453
2,114,3,1.4230935929426016
2,114,4,1.2959679808935065
2,114,5,0.9421994978878002
2,114,6,1.1622632380249756
2,114,7,1.7069178866543748
2,114,8,1.4664509759733735
2,114,9,1.4845760740715244
2,114,10,1.2359766510826133
2,114,11,1.5388342803780224
2,114,12,1.0227084292620634
2,114,13,1.8934220787555323
2,114,14,1.1236830515240812
2,114,15,1.343800827051911
2,115,1,1.1242327025461196
2,115,2,1.7386727950096172
2,115,3,1.766427171668198
2,115,4,1.393131321261431
2,115,5,1.2312064106907648
2,115,6,1.3336432456949754
2,115,7,1.9888943483752264
2,115,8,1.5164768044056842
2,115,9,1.2766112668059078
2,115,10,1.9220305775046216
2,115,11,0.9856456761218021
2,115,12,1.5814401236447884
2,115,13,1.5089099914653783
2,115,14,1.6485744805245632
2,115,15,1.2918009493722344
2,116,1,1.2095582557726288
2,116,2,1.5485096205066207
2,116,3,1.345700973758777
2,116,4,2.1802634896119413
2,116,5,1.4834565432495714
2,116,6,1.6550460599921841
2,116,7,1.1925146627858336
2,116,8,1.5610727999390737
2,116,9,1.2855287503898212
2,116,10,1.5219385471539557
2,116,11,1.1124860717289606
2,116,12,1.553861467623762
2,116,13,1.3531859009402174
2,116,14,1.2778299047408588
2,116,15,1.4860270403241012
2,117,1,1.5661241435205988
2,117,2,1.4046106425506322
2,117,3,1.5528057384140714
2,117,4,1.3681211823874104
2,117,5,1.0830223470432003
2,117,6,1.1851278254579367
2,117,7,1.104620709336541
2,117,8,1.1766208883306515
2,117,9,1.231141204562804
2,117,10,1.8870803205614786
2,117,11,1.303492474474646
2,117,12,1.707786271469272
2,117,13,1.359491791444062
2,117,14,1.6863785996407825
2,117,15,1.1312520799327346
2,118,1,1.2446950040715623
2,118,2,1.2488352808016296
2,118,3,1.6336242022361738
2,118,4,1.367385037704061
2,118,5,1.3474540506411978
2,118,6,1.372921636113126
2,118,7,1.4113114105989522
2,118,8,1.6052304606395444
2,118,9,0.9229652408370886
2,118,10,1.5753746499904593
2,118,11,1.1857061332902938
2,118,12,1.455198746345876
2,118,13,1.252659814079923
2,118,14,1.635410179264935
2,118,15,1.189597544355892
2,119,1,1.7566519028548464
2,119,2,1.2987009175578246
2,119,3,1.739269771980764
2,119,4,2.038261209548432
2,119,5,1.592232561427426
2,119,6,1.1973563581697872
2,119,7,1.279024899781519
2,119,8,1.768219416037158
2,119,9,1.4577726224954053
2,119,10,1.0179139893731075
2,119,11,1.2016252634657487
2,119,12,1.060407095095436
2,119,13,1.5913204312579254
2,119,14,1.3066110796854686
2,119,15,1.1927487482784405
2,120,1,1.1629748721973077
2,120,2,1.5040482594503417
2,120,3,1.2092442254021012
2,120,4,1.492847288096047
2,120,5,1.4253066477026362
2,120,6,1.807314313979042
2,120,7,1.5216379088130931
2,120,8,1.4431527415471095
2,120,9,1.626293549289014
2,120,10,1.2117118782240917
2,120,11,1.2409588992575349
2,120,12,1.3127018499878567
2,120,13,1.1485046601495856
2,120,14,1.2045338500841039
2,120,15,1.2631405898404748
2,121,1,1.5789332805188474
2,121,2,1.428955254158348
2,121,3,1.320974550121919
2,121,4,1.3023284132863528
2,121,5,1.553282851895254
2,121,6,1.4851808318217
2,121,7,1.022419698910917
2,121,8,1.0949210655057944
2,121,9,1.2398787577637378
2,121,10,1.4114329006178261
2,121,11,1.529590549408544
2,121,12,1.509212367215892
2,121,13,1.423331817648259
2,121,14,1.172569798255835
2,121,15,1.1705738270258967
2,122,1,1.3136655570416846
2,122,2,0.8865708342687602
2,122,3,0.9306009121608629
2,122,4,1.7980906833359342
2,122,5,1.4059069740609191
2,122,6,1.6318683091077837
2,122,7,1.4298433639160755
2,122,8,0.7858901211328114
2,122,9,1.3211678763499333
2,122,10,1.485965051297979
2,122,11,1.1190239321024968
2,122,12,1.3741716509750008
2,122,13,1.3104261056932998
2,122,14,1.040187165358286
2,122,15,1.832746172418215
2,123,1,0.8870346767972366
2,123,2,1.5339290779227677
2,123,3,1.2051057835750572
2,123,4,1.273090637343125
2,123,5,1.7855573864202863
2,123,6,1.3823678326204873
2,123,7,1.5358565577023957
2,123,8,1.2266059974261918
2,123,9,1.1873208243223488
2,123,10,1.4814072569813141
2,123,11,1.7189888850353143
2,123,12,1.6838850097957172
2,123,13,1.6044125586350444
2,123,14,1.2100079210050092
2,123,15,1.078478313461724
2,124,1,1.4779750212601273
2,124,2,1.2338203766468887
2,124,3,1.6192141742711161
2,124,4,1.0191411939911204
2,124,5,1.1816786575410627
2,124,6,1.0426623805134019
2,124,7,1.8742318267786706
2,124,8,1.1934012685785347
2,124,9,1.0748330266804977
2,124,10,1.737663210321649
2,124,11,1.7781786067840066
2,124,12,1.5635905079422714
2,124,13,1.4398482884313142
2,124,14,1.315527909839673
2,124,15,1.040397177521213
2,125,1,1.751075000922752
2,125,2,1.2987280271111
2,125,3,0.9051177044147423
2,125,4,2.0104933394194497
2,125,5,1.441185327026377
2,125,6,1.176322935491667
2,125,7,1.9345325492965588
2,125,8,1.6185363461993267
2,125,9,1.5127210108302067
2,125,10,1.3275234168786911
2,125,11,0.9857476584884237
2,125,12,1.3525549292197652
2,125,13,1.3886931739140045
2,125,14,1.758044181543652
2,125,15,1.704089388870005
3,1,1,1.8190872620590735
3,1,2,1.604479978472281
3,1,3,1.4353979327224153
3,1,4,1.569697537969953
3,1,5,0.7669164448562704
3,1,6,1.3630983600699786
3,1,7,1.3278817147439028
3,1,8,0.7987782427626654
3,1,9,1.5181116309447202
3,1,10,1.313360165623044
3,1,11,1.271321192465939
3,1,12,1.6411359302015711
